Timestamp,Buildid,Cellname,Productarticlenumber,Lost Time in minutes,Linename,Product_expectedbuildtime,Actual_buildtime_step,Process_losttime,Interferencecomment,Interferencecategorymain,Interferencecategorysub,Productname
2023-04-13T09:00:24.929-07:00,102147,Hub-Shaft-Armature Assembly,5370-273-214,0,Model Value Stream,600,3,0,,,,5370-273-214_C/B UM-180-1020 90V GEN2
2023-04-13T08:43:30.107-07:00,102148,Hub-Shaft-Armature Assembly,5370-273-214,0,Model Value Stream,600,2,0,,,,5370-273-214_C/B UM-180-1020 90V GEN2
2023-04-13T10:37:12.990-07:00,102155,Hub-Shaft-Armature Assembly,5370-273-323,0,Model Value Stream,600,11,0,,,,5370-273-323_HD C/B UM180-1020 90V GEN2
2023-04-13T10:56:08.083-07:00,102162,Hub-Shaft-Armature Assembly,5370-273-323,0,Model Value Stream,600,16,0,,,,5370-273-323_HD C/B UM180-1020 90V GEN2
2023-04-13T04:55:32.233-07:00,102128,Hub-Shaft-Armature Assembly,5371-169-023,0,Model Value Stream,480,3,0,,,,5371-169-023_BK EM-210-20 90V
2023-04-13T04:48:07.464-07:00,102130,Hub-Shaft-Armature Assembly,5371-169-023,0,Model Value Stream,480,5,0,,,,5371-169-023_BK EM-210-20 90V
2023-04-13T05:48:19.476-07:00,102087,Hub-Shaft-Armature Assembly,5371-169-090,0,Model Value Stream,480,4,0,,,,5371-169-090_BK EUM-215-20FBB 90V
2023-04-17T11:16:10.578-07:00,102223,Burnish and Inspection,5370-169-214,0,Model Value Stream,360,34,0,,,,5370-169-214_BK EM-180-20 90V GEN2
2023-04-17T11:12:28.679-07:00,102224,Burnish and Inspection,5370-169-214,0,Model Value Stream,360,132,0,,,,5370-169-214_BK EM-180-20 90V GEN2
2023-04-17T11:56:20.499-07:00,102228,Burnish and Inspection,5370-170-217,0,Model Value Stream,480,92,0,,,,5370-170-217_BK EM-180/ERS-49 90V3FT.LB
2023-04-17T11:48:49.062-07:00,102229,Burnish and Inspection,5370-170-217,0,Model Value Stream,480,93,0,,,,5370-170-217_BK EM-180/ERS-49 90V3FT.LB
2023-04-17T05:10:33.210-07:00,102199,Burnish and Inspection,5371-169-029,43.548258,Model Value Stream,720,3333,2613,Wait on housing- no swip ,Long Machining Cycle Time,,5371-169-029_BK EM-210-20FBB 90V
2023-04-17T05:30:46.006-07:00,102200,Burnish and Inspection,5371-169-029,8.099676,Model Value Stream,720,1206,486,Wait on housing- long machine time ,Long Machining Cycle Time,,5371-169-029_BK EM-210-20FBB 90V
2023-04-17T05:48:03.903-07:00,102203,Burnish and Inspection,5371-169-032,0,Model Value Stream,480,27,0,,,,5371-169-032_BK EM-210-20FBB 24V
2023-04-17T05:47:29.253-07:00,102202,Burnish and Inspection,5371-169-100,6.6664,Model Value Stream,720,1000,400,Forgot to validate ,Other,,5371-169-100_BK EM-215-20FBB 24V
2023-04-17T11:26:24.932-07:00,102225,Pack Station,5370-169-214,0,Model Value Stream,360,81,0,,,,5370-169-214_BK EM-180-20 90V GEN2
2023-04-17T11:57:52.232-07:00,102228,Pack Station,5370-170-217,0,Model Value Stream,480,88,0,,,,5370-170-217_BK EM-180/ERS-49 90V3FT.LB
2023-04-17T05:10:51.368-07:00,102199,Pack Station,5371-169-029,0,Model Value Stream,720,16,0,,,,5371-169-029_BK EM-210-20FBB 90V
2023-04-17T05:32:25.843-07:00,102200,Pack Station,5371-169-029,0,Model Value Stream,720,97,0,,,,5371-169-029_BK EM-210-20FBB 90V
2023-04-17T05:48:03.419-07:00,102202,Pack Station,5371-169-100,0,Model Value Stream,720,32,0,,,,5371-169-100_BK EM-215-20FBB 24V
2023-04-14T05:43:08.500-07:00,102190,Kitting,5370-271-204,0,Model Value Stream,600,148,0,,,,5370-271-204_CL UM-50-1040 90V GEN2
2023-04-14T05:49:25.913-07:00,102192,Kitting,5370-271-204,0,Model Value Stream,600,116,0,,,,5370-271-204_CL UM-50-1040 90V GEN2
2023-04-14T10:37:38.004-07:00,102207,Kitting,5371-169-082,3.816514,Model Value Stream,480,513,229,"Missing module label, need more time for work order",Incorrect Kitting Standard Time,No module label in stock,5371-169-082_BK EUM-210-20FBB 90V
2023-04-14T05:39:54.152-07:00,102176,Hub-Shaft-Armature Assembly,5370-169-214,0,Model Value Stream,360,2,0,,,,5370-169-214_BK EM-180-20 90V GEN2
2023-04-14T05:45:33.146-07:00,102177,Hub-Shaft-Armature Assembly,5370-169-214,0,Model Value Stream,360,3,0,,,,5370-169-214_BK EM-180-20 90V GEN2
2023-04-14T06:17:32.630-07:00,102185,Hub-Shaft-Armature Assembly,5370-169-288,0,Model Value Stream,720,3,0,,,,5370-169-288_BK EM-180-20FBB 24V GEN2
2023-04-14T04:25:48.313-07:00,102168,Hub-Shaft-Armature Assembly,5370-170-217,0,Model Value Stream,480,19,0,,,,5370-170-217_BK EM-180/ERS-49 90V3FT.LB
2023-04-14T04:42:33.538-07:00,102171,Hub-Shaft-Armature Assembly,5370-170-217,0,Model Value Stream,480,5,0,,,,5370-170-217_BK EM-180/ERS-49 90V3FT.LB
2023-04-14T10:23:11.398-07:00,102195,Hub-Shaft-Armature Assembly,5370-270-204,0,Model Value Stream,360,21,0,,,,5370-270-204_CL EM-50-10 90V GEN2
2023-04-14T09:14:16.048-07:00,102192,Hub-Shaft-Armature Assembly,5370-271-204,5.033132,Model Value Stream,600,662,302,rest break ,Other,,5370-271-204_CL UM-50-1040 90V GEN2
2023-04-14T06:04:42.799-07:00,102174,Housing Assembly,5370-169-214,0,Model Value Stream,360,52,0,,,,5370-169-214_BK EM-180-20 90V GEN2
2023-04-14T06:10:17.182-07:00,102179,Housing Assembly,5370-169-214,0,Model Value Stream,360,33,0,,,,5370-169-214_BK EM-180-20 90V GEN2
2023-04-14T06:20:46.550-07:00,102181,Housing Assembly,5370-169-214,0,Model Value Stream,360,35,0,,,,5370-169-214_BK EM-180-20 90V GEN2
2023-04-14T04:36:46.285-07:00,102167,Housing Assembly,5370-170-217,0,Model Value Stream,480,240,0,,,,5370-170-217_BK EM-180/ERS-49 90V3FT.LB
2023-04-14T04:56:58.965-07:00,102171,Housing Assembly,5370-170-217,0,Model Value Stream,480,13,0,,,,5370-170-217_BK EM-180/ERS-49 90V3FT.LB
2023-04-14T10:38:34.675-07:00,102196,Housing Assembly,5370-270-214,0,Model Value Stream,360,351,0,,,,5370-270-214_CL EM-180-10 90V GEN2
2023-04-14T06:06:00.154-07:00,102174,Final Assembly,5370-169-214,0,Model Value Stream,360,70,0,,,,5370-169-214_BK EM-180-20 90V GEN2
2023-04-14T05:53:45.684-07:00,102177,Final Assembly,5370-169-214,0,Model Value Stream,360,86,0,,,,5370-169-214_BK EM-180-20 90V GEN2
2023-04-14T07:25:45.497-07:00,102179,Final Assembly,5370-169-214,0,Model Value Stream,360,14,0,,,,5370-169-214_BK EM-180-20 90V GEN2
2023-04-14T04:16:08.210-07:00,102163,Final Assembly,5370-170-217,0,Model Value Stream,480,311,0,,,,5370-170-217_BK EM-180/ERS-49 90V3FT.LB
2023-04-14T10:33:23.998-07:00,102194,Final Assembly,5370-270-209,0,Model Value Stream,360,24,0,,,,5370-270-209_CL EM-100-10 90V GEN2
2023-04-14T09:08:35.658-07:00,102190,Final Assembly,5370-271-204,0,Model Value Stream,600,144,0,,,,5370-271-204_CL UM-50-1040 90V GEN2
2023-04-14T09:00:11.265-07:00,102189,Final Assembly,5370-273-214,0,Model Value Stream,600,213,0,,,,5370-273-214_C/B UM-180-1020 90V GEN2
2023-04-14T12:11:00.042-07:00,102198,Final Assembly,5371-169-023,6.683066,Model Value Stream,480,881,401,Kits out of sequence- hot order/ screws not going down due to gun battery low ,Incorrect Standard Work,,5371-169-023_BK EM-210-20 90V
2023-04-14T08:01:37.974-07:00,102187,Burnish and Inspection,5370-169-209,0,Model Value Stream,360,85,0,,,,5370-169-209_BK EM-100-20 90V GEN2
2023-04-14T06:06:21.873-07:00,102174,Burnish and Inspection,5370-169-214,0,Model Value Stream,360,16,0,,,,5370-169-214_BK EM-180-20 90V GEN2
2023-04-14T07:41:50.453-07:00,102186,Burnish and Inspection,5370-169-288,0,Model Value Stream,720,692,0,,,,5370-169-288_BK EM-180-20FBB 24V GEN2
2023-04-14T05:01:09.145-07:00,102171,Burnish and Inspection,5370-170-217,0,Model Value Stream,480,70,0,,,,5370-170-217_BK EM-180/ERS-49 90V3FT.LB
2023-04-14T10:49:54.403-07:00,102197,Burnish and Inspection,5370-270-214,0,Model Value Stream,360,25,0,,,,5370-270-214_CL EM-180-10 90V GEN2
2023-04-14T10:04:55.344-07:00,102190,Burnish and Inspection,5370-271-204,15.682706,Model Value Stream,600,1301,941,"Wait on housing- TL respond to andon, discussion with op ",Punctuality/Attendance ,,5370-271-204_CL UM-50-1040 90V GEN2
2023-04-14T10:30:09.642-07:00,102192,Burnish and Inspection,5370-271-204,13.216138,Model Value Stream,600,1153,793,Wait for housing- TL respond to andon ,Punctuality/Attendance ,,5370-271-204_CL UM-50-1040 90V GEN2
2023-04-14T09:13:07.555-07:00,102189,Burnish and Inspection,5370-273-214,2.83322,Model Value Stream,600,770,170,Wait for housing- TL respond to andon/ nothing in burnisher (no swip) ,Long Machining Cycle Time,,5370-273-214_C/B UM-180-1020 90V GEN2
2023-04-14T12:11:10.273-07:00,102198,Burnish and Inspection,5371-169-023,0,Model Value Stream,480,4,0,,,,5371-169-023_BK EM-210-20 90V
2023-04-14T06:03:20.183-07:00,102177,Pack Station,5370-169-214,3.133208,Model Value Stream,360,548,188,Label printer jammed ,Pack Interferences,Refill Label Printer Ribbon,5370-169-214_BK EM-180-20 90V GEN2
2023-04-14T07:19:45.241-07:00,102181,Pack Station,5370-169-214,0,Model Value Stream,360,88,0,,,,5370-169-214_BK EM-180-20 90V GEN2
2023-04-14T07:19:45.254-07:00,102181,Pack Station,5370-169-214,0,Model Value Stream,360,88,0,,,,5370-169-214_BK EM-180-20 90V GEN2
2023-04-14T07:49:54.854-07:00,102185,Pack Station,5370-169-288,0,Model Value Stream,720,81,0,,,,5370-169-288_BK EM-180-20FBB 24V GEN2
2023-04-14T04:32:13.083-07:00,102164,Pack Station,5370-170-217,0,Model Value Stream,480,40,0,,,,5370-170-217_BK EM-180/ERS-49 90V3FT.LB
2023-04-14T04:49:59.151-07:00,102168,Pack Station,5370-170-217,0,Model Value Stream,480,58,0,,,,5370-170-217_BK EM-180/ERS-49 90V3FT.LB
2023-04-14T05:02:12.543-07:00,102171,Pack Station,5370-170-217,0,Model Value Stream,480,61,0,,,,5370-170-217_BK EM-180/ERS-49 90V3FT.LB
2023-04-14T10:46:23.258-07:00,102195,Pack Station,5370-270-204,0,Model Value Stream,360,66,0,,,,5370-270-204_CL EM-50-10 90V GEN2
2023-04-14T10:05:49.494-07:00,102190,Pack Station,5370-271-204,0,Model Value Stream,600,52,0,,,,5370-271-204_CL UM-50-1040 90V GEN2
2023-04-14T10:12:26.931-07:00,102191,Pack Station,5370-271-204,0,Model Value Stream,600,98,0,,,,5370-271-204_CL UM-50-1040 90V GEN2
2023-04-14T12:12:44.354-07:00,102198,Pack Station,5371-169-023,0,Model Value Stream,480,91,0,,,,5371-169-023_BK EM-210-20 90V
2023-04-13T08:07:59.697-07:00,102165,Kitting,5370-170-217,0,Model Value Stream,480,88,0,,,,5370-170-217_BK EM-180/ERS-49 90V3FT.LB
2023-04-13T08:50:35.079-07:00,102170,Kitting,5370-170-217,0,Model Value Stream,480,77,0,,,,5370-170-217_BK EM-180/ERS-49 90V3FT.LB
2023-04-13T10:34:18.424-07:00,102173,Kitting,5370-170-217,0,Model Value Stream,480,83,0,,,,5370-170-217_BK EM-180/ERS-49 90V3FT.LB
2023-04-13T05:05:42.794-07:00,102148,Kitting,5370-273-214,0,Model Value Stream,600,114,0,,,,5370-273-214_C/B UM-180-1020 90V GEN2
2023-04-13T05:12:09.782-07:00,102150,Kitting,5370-273-214,0,Model Value Stream,600,104,0,,,,5370-273-214_C/B UM-180-1020 90V GEN2
2023-04-13T05:22:18.875-07:00,102152,Kitting,5370-273-214,0,Model Value Stream,600,118,0,,,,5370-273-214_C/B UM-180-1020 90V GEN2
2023-04-13T07:28:12.010-07:00,102162,Kitting,5370-273-323,0,Model Value Stream,600,136,0,,,,5370-273-323_HD C/B UM180-1020 90V GEN2
2023-04-18T05:38:43.368-07:00,102240,Housing Assembly,5370-170-206,0,Model Value Stream,480,313,0,,,,5370-170-206_BK ASM EM-50-20/ERS-49 24V
2023-04-18T05:46:22.300-07:00,102243,Housing Assembly,5370-170-206,0,Model Value Stream,480,160,0,,,,5370-170-206_BK ASM EM-50-20/ERS-49 24V
2023-04-18T11:09:11.661-07:00,102282,Housing Assembly,5370-270-204,4.349826,Model Value Stream,360,621,261,Not following standard work ,Incorrect Standard Work,,5370-270-204_CL EM-50-10 90V GEN2
2023-04-18T09:10:26.445-07:00,102274,Housing Assembly,5370-273-204,0,Model Value Stream,600,3,0,Stock out component- wait for 204 magnet ,Shared Equipment,,5370-273-204_C/B UM-50-1020 90V GEN2
2023-04-18T09:28:05.641-07:00,102278,Housing Assembly,5370-273-204,0,Model Value Stream,600,2,0,,,,5370-273-204_C/B UM-50-1020 90V GEN2
2023-04-18T08:07:17.998-07:00,102256,Housing Assembly,5370-273-229,0,Model Value Stream,720,498,0,,,,5370-273-229_C/B UM-180-2030 90V GEN2
2023-04-18T08:25:35.326-07:00,102273,Housing Assembly,5371-169-056,0,Model Value Stream,600,12,0,,,,5371-169-056_BK EUM-210-20MBFB 90V LK
2023-04-18T06:20:53.259-07:00,102250,Final Assembly,5370-169-209,0,Model Value Stream,360,78,0,,,,5370-169-209_BK EM-100-20 90V GEN2
2023-04-18T10:31:52.894-07:00,102280,Final Assembly,5370-169-249,0,Model Value Stream,720,110,0,,,,5370-169-249_BK EM-50-20MBFB 90V GEN2
2023-04-18T05:14:19.236-07:00,102236,Final Assembly,5370-170-206,0,Model Value Stream,480,282,0,,,,5370-170-206_BK ASM EM-50-20/ERS-49 24V
2023-04-18T05:56:10.800-07:00,102243,Final Assembly,5370-170-206,0,Model Value Stream,480,216,0,,,,5370-170-206_BK ASM EM-50-20/ERS-49 24V
2023-04-18T11:01:59.390-07:00,102283,Final Assembly,5370-270-204,0,Model Value Stream,360,31,0,,,,5370-270-204_CL EM-50-10 90V GEN2
2023-04-18T11:28:10.949-07:00,102285,Final Assembly,5370-270-204,0,Model Value Stream,360,5,0,,,,5370-270-204_CL EM-50-10 90V GEN2
2023-04-18T11:44:14.755-07:00,102288,Final Assembly,5370-273-209,0,Model Value Stream,600,153,0,,,,5370-273-209_C/B UM-100-1020 90V GEN2
2023-04-18T07:40:42.742-07:00,102252,Final Assembly,5370-273-214,0,Model Value Stream,600,202,0,,,,5370-273-214_C/B UM-180-1020 90V GEN2
2023-04-18T07:18:36.736-07:00,102253,Final Assembly,5370-273-214,0,Model Value Stream,600,170,0,,,,5370-273-214_C/B UM-180-1020 90V GEN2
2023-04-18T07:29:15.104-07:00,102254,Final Assembly,5370-273-214,0,Model Value Stream,600,175,0,,,,5370-273-214_C/B UM-180-1020 90V GEN2
2023-04-18T08:03:39.412-07:00,102255,Final Assembly,5370-273-229,0,Model Value Stream,720,344,0,,,,5370-273-229_C/B UM-180-2030 90V GEN2
2023-04-18T08:48:37.364-07:00,102273,Final Assembly,5371-169-056,3.16654,Model Value Stream,600,670,190,Armature upside down ,Operator Error/Mistake,,5371-169-056_BK EUM-210-20MBFB 90V LK
2023-04-18T11:54:31.843-07:00,102289,Burnish and Inspection,5370-169-209,0,Model Value Stream,360,140,0,,,,5370-169-209_BK EM-100-20 90V GEN2
2023-04-18T11:59:31.308-07:00,102290,Burnish and Inspection,5370-169-209,0,Model Value Stream,360,28,0,,,,5370-169-209_BK EM-100-20 90V GEN2
2023-04-18T04:58:54.393-07:00,102232,Burnish and Inspection,5370-169-249,3.849846,Model Value Stream,720,951,231,Wait for housing machining ,Long Machining Cycle Time,,5370-169-249_BK EM-50-20MBFB 90V GEN2
2023-04-18T05:38:23.975-07:00,102241,Burnish and Inspection,5370-170-206,0,Model Value Stream,480,106,0,,,,5370-170-206_BK ASM EM-50-20/ERS-49 24V
2023-04-18T11:28:21.172-07:00,102285,Burnish and Inspection,5370-270-204,0,Model Value Stream,360,4,0,,,,5370-270-204_CL EM-50-10 90V GEN2
2023-04-18T08:30:47.677-07:00,102264,Pack Station,5370-169-214,0,Model Value Stream,360,113,0,,,,5370-169-214_BK EM-180-20 90V GEN2
2023-04-18T04:59:51.254-07:00,102232,Pack Station,5370-169-249,0,Model Value Stream,720,54,0,,,,5370-169-249_BK EM-50-20MBFB 90V GEN2
2023-04-18T05:09:13.420-07:00,102235,Pack Station,5370-170-206,0,Model Value Stream,480,77,0,,,,5370-170-206_BK ASM EM-50-20/ERS-49 24V
2023-04-18T05:52:10.633-07:00,102240,Pack Station,5370-170-206,0,Model Value Stream,480,84,0,,,,5370-170-206_BK ASM EM-50-20/ERS-49 24V
2023-04-18T05:59:07.925-07:00,102243,Pack Station,5370-170-206,0,Model Value Stream,480,76,0,,,,5370-170-206_BK ASM EM-50-20/ERS-49 24V
2023-04-18T11:05:37.720-07:00,102281,Pack Station,5370-273-208,0,Model Value Stream,600,112,0,,,,5370-273-208_C/B UM-100-1020 24V GEN2
2023-04-18T11:54:01.306-07:00,102288,Pack Station,5370-273-209,0,Model Value Stream,600,115,0,,,,5370-273-209_C/B UM-100-1020 90V GEN2
2023-04-18T07:32:55.924-07:00,102253,Pack Station,5370-273-214,0,Model Value Stream,600,105,0,,,,5370-273-214_C/B UM-180-1020 90V GEN2
2023-04-18T08:28:23.816-07:00,102256,Pack Station,5370-273-229,0,Model Value Stream,720,119,0,,,,5370-273-229_C/B UM-180-2030 90V GEN2
2023-04-18T06:51:34.403-07:00,102249,Pack Station,5370-273-238,0,Model Value Stream,600,41,0,,,,5370-273-238_CBUM180-1020 90V SM-ST GEN2
2023-04-17T04:48:54.014-07:00,102226,Kitting,5370-169-214,0,Model Value Stream,360,106,0,,,,5370-169-214_BK EM-180-20 90V GEN2
2023-04-17T08:00:15.676-07:00,102236,Kitting,5370-170-206,0,Model Value Stream,480,73,0,,,,5370-170-206_BK ASM EM-50-20/ERS-49 24V
2023-04-17T08:01:49.169-07:00,102237,Kitting,5370-170-206,0,Model Value Stream,480,75,0,,,,5370-170-206_BK ASM EM-50-20/ERS-49 24V
2023-04-17T08:52:02.761-07:00,102240,Kitting,5370-170-206,3.233204,Model Value Stream,480,478,194,Work order is for 4 modules,Incorrect Kitting Standard Time,,5370-170-206_BK ASM EM-50-20/ERS-49 24V
2023-04-17T08:54:05.018-07:00,102241,Kitting,5370-170-206,0,Model Value Stream,480,101,0,,,,5370-170-206_BK ASM EM-50-20/ERS-49 24V
2023-04-17T08:56:44.233-07:00,102243,Kitting,5370-170-206,0,Model Value Stream,480,55,0,,,,5370-170-206_BK ASM EM-50-20/ERS-49 24V
2023-04-17T05:12:29.534-07:00,102228,Kitting,5370-170-217,0,Model Value Stream,480,93,0,,,,5370-170-217_BK EM-180/ERS-49 90V3FT.LB
2023-04-17T05:26:04.129-07:00,102230,Kitting,5370-170-217,0,Model Value Stream,480,104,0,,,,5370-170-217_BK EM-180/ERS-49 90V3FT.LB
2023-04-17T11:40:15.174-07:00,102252,Kitting,5370-273-214,0,Model Value Stream,600,134,0,,,,5370-273-214_C/B UM-180-1020 90V GEN2
2023-04-17T04:30:28.757-07:00,102221,Kitting,5370-273-321,4.099836,Model Value Stream,600,530,246,Missing 5370-631-219 mag.  Need more time for work order,Incorrect Kitting Standard Time,,C/B UM-180-2030 90V W/O AG SPR
2023-04-17T10:08:52.788-07:00,102223,Hub-Shaft-Armature Assembly,5370-169-214,49.49802,Model Value Stream,360,3330,2970,All boards full- can not validate ,Shared Equipment,,5370-169-214_BK EM-180-20 90V GEN2
2023-04-17T10:49:34.356-07:00,102224,Hub-Shaft-Armature Assembly,5370-169-214,34.631948,Model Value Stream,360,2438,2078,All boards full- wait on housing,Shared Equipment,,5370-169-214_BK EM-180-20 90V GEN2
2023-04-17T11:08:59.255-07:00,102225,Hub-Shaft-Armature Assembly,5370-169-214,13.366132,Model Value Stream,360,1162,802,All boards full- wait on housing ,Shared Equipment,,5370-169-214_BK EM-180-20 90V GEN2
2023-04-17T11:12:41.425-07:00,102226,Hub-Shaft-Armature Assembly,5370-169-214,0,Model Value Stream,360,218,0,,,,5370-169-214_BK EM-180-20 90V GEN2
2023-04-17T11:20:49.026-07:00,102228,Hub-Shaft-Armature Assembly,5370-170-217,2.066584,Model Value Stream,480,484,124,All boards full ,Shared Equipment,,5370-170-217_BK EM-180/ERS-49 90V3FT.LB
2023-04-17T11:37:55.221-07:00,102230,Hub-Shaft-Armature Assembly,5370-170-217,6.866392,Model Value Stream,480,772,412,All boards full ,Shared Equipment,,5370-170-217_BK EM-180/ERS-49 90V3FT.LB
2023-04-17T11:47:50.869-07:00,102231,Hub-Shaft-Armature Assembly,5370-170-217,3.866512,Model Value Stream,480,592,232,All boards full ,Shared Equipment,,5370-170-217_BK EM-180/ERS-49 90V3FT.LB
2023-04-17T04:52:12.444-07:00,102203,Hub-Shaft-Armature Assembly,5371-169-032,14.716078,Model Value Stream,480,1363,883,"Set-up for 0051, went above standard cycle time ",Long Machining Cycle Time,,5371-169-032_BK EM-210-20FBB 24V
2023-04-17T05:29:48.316-07:00,102206,Hub-Shaft-Armature Assembly,5371-273-093,10.58291,Model Value Stream,720,1355,635,"All boards full, op can not validate ",Shared Equipment,,5371-273-093_UM210-2030 90VDC W/O AG SPR
2023-04-17T11:23:08.950-07:00,102225,Housing Assembly,5370-169-214,7.783022,Model Value Stream,360,827,467,Forgot to validate,Operator Error/Mistake,,5370-169-214_BK EM-180-20 90V GEN2
2023-04-17T05:37:25.969-07:00,102204,Housing Assembly,5371-169-032,6.716398,Model Value Stream,480,883,403,Went above standard cycle time ,Incorrect Standard Work,,5371-169-032_BK EM-210-20FBB 24V
2023-04-17T11:54:42.707-07:00,102228,Final Assembly,5370-170-217,0,Model Value Stream,480,195,0,,,,5370-170-217_BK EM-180/ERS-49 90V3FT.LB
2023-04-17T10:39:27.617-07:00,102221,Final Assembly,5370-273-321,0,Model Value Stream,600,460,0,,,,C/B UM-180-2030 90V W/O AG SPR
2023-04-17T06:24:43.309-07:00,102201,Final Assembly,5371-169-029,0,Model Value Stream,720,137,0,,,,5371-169-029_BK EM-210-20FBB 90V
2023-04-17T08:24:09.947-07:00,102205,Final Assembly,5371-273-093,31.99872,Model Value Stream,720,2640,1920,Hub got stuck on shaft ,Assembly Material,Bad component,5371-273-093_UM210-2030 90VDC W/O AG SPR
2023-04-17T08:42:55.571-07:00,102206,Final Assembly,5371-273-093,0,Model Value Stream,720,711,0,,,,5371-273-093_UM210-2030 90VDC W/O AG SPR
2023-04-17T11:05:30.433-07:00,102221,Burnish and Inspection,5370-273-321,9.099636,Model Value Stream,600,1146,546,Wait for housing machining ,Long Machining Cycle Time,,C/B UM-180-2030 90V W/O AG SPR
2023-04-17T06:49:03.791-07:00,102204,Burnish and Inspection,5371-169-032,32.848686,Model Value Stream,480,2451,1971,Wait for housing- batching 0129,Long Machining Cycle Time,,5371-169-032_BK EM-210-20FBB 24V
2023-04-17T10:46:17.537-07:00,102207,Burnish and Inspection,5371-169-082,24.399024,Model Value Stream,480,1944,1464,Wait on housing- refresher of 0205 ,Long Machining Cycle Time,,5371-169-082_BK EUM-210-20FBB 90V
2023-04-17T10:07:22.821-07:00,102206,Burnish and Inspection,5371-273-093,38.58179,Model Value Stream,720,3035,2315,Burnisher set to the wrong setting ,Operator Error/Mistake,,5371-273-093_UM210-2030 90VDC W/O AG SPR
2023-04-17T11:17:17.964-07:00,102223,Pack Station,5370-169-214,0,Model Value Stream,360,65,0,,,,5370-169-214_BK EM-180-20 90V GEN2
2023-04-13T07:21:18.443-07:00,102136,Hub-Shaft-Armature Assembly,5370-169-248,0,Model Value Stream,480,4,0,,,,5370-169-248_BK EM-50-20MBFB 24V GEN2
2023-04-13T06:56:38.553-07:00,102138,Hub-Shaft-Armature Assembly,5370-169-248,0,Model Value Stream,480,3,0,,,,5370-169-248_BK EM-50-20MBFB 24V GEN2
2023-04-13T07:23:46.811-07:00,102139,Hub-Shaft-Armature Assembly,5370-169-248,0,Model Value Stream,480,9,0,,,,5370-169-248_BK EM-50-20MBFB 24V GEN2
2023-04-13T08:05:25.334-07:00,102143,Hub-Shaft-Armature Assembly,5370-170-206,0,Model Value Stream,480,6,0,,,,5370-170-206_BK ASM EM-50-20/ERS-49 24V
2023-04-13T10:09:42.510-07:00,102152,Hub-Shaft-Armature Assembly,5370-273-214,0,Model Value Stream,600,2,0,,,,5370-273-214_C/B UM-180-1020 90V GEN2
2023-04-13T05:22:07.400-07:00,102129,Hub-Shaft-Armature Assembly,5371-169-023,0,Model Value Stream,480,4,0,,,,5371-169-023_BK EM-210-20 90V
2023-04-18T10:31:29.520-07:00,102279,Housing Assembly,5370-169-249,0,Model Value Stream,720,104,0,,,,5370-169-249_BK EM-50-20MBFB 90V GEN2
2023-04-18T05:28:43.433-07:00,102241,Housing Assembly,5370-170-206,0,Model Value Stream,480,290,0,,,,5370-170-206_BK ASM EM-50-20/ERS-49 24V
2023-04-18T05:33:18.169-07:00,102242,Housing Assembly,5370-170-206,0,Model Value Stream,480,150,0,,,,5370-170-206_BK ASM EM-50-20/ERS-49 24V
2023-04-18T11:27:22.164-07:00,102285,Housing Assembly,5370-270-204,0,Model Value Stream,360,269,0,,,,5370-270-204_CL EM-50-10 90V GEN2
2023-04-18T07:01:13.572-07:00,102251,Housing Assembly,5370-273-214,11.516206,Model Value Stream,600,1291,691,"Forgot to feed wires through 0204 housing, locator pin stuck ",Operator Error/Mistake,,5370-273-214_C/B UM-180-1020 90V GEN2
2023-04-18T07:57:47.279-07:00,102255,Housing Assembly,5370-273-229,8.432996,Model Value Stream,720,1226,506,Set-up 0205 housing ,Long Machining Cycle Time,,5370-273-229_C/B UM-180-2030 90V GEN2
2023-04-18T11:58:56.407-07:00,102290,Final Assembly,5370-169-209,0,Model Value Stream,360,72,0,,,,5370-169-209_BK EM-100-20 90V GEN2
2023-04-18T04:51:05.056-07:00,102233,Final Assembly,5370-169-249,0,Model Value Stream,720,131,0,,,,5370-169-249_BK EM-50-20MBFB 90V GEN2
2023-04-18T05:49:19.104-07:00,102240,Final Assembly,5370-170-206,0,Model Value Stream,480,173,0,,,,5370-170-206_BK ASM EM-50-20/ERS-49 24V
2023-04-18T11:14:39.582-07:00,102284,Final Assembly,5370-270-204,0,Model Value Stream,360,34,0,,,,5370-270-204_CL EM-50-10 90V GEN2
2023-04-18T11:23:10.952-07:00,102286,Final Assembly,5370-270-204,0,Model Value Stream,360,16,0,,,,5370-270-204_CL EM-50-10 90V GEN2
2023-04-18T07:04:05.169-07:00,102251,Final Assembly,5370-273-214,0,Model Value Stream,600,151,0,,,,5370-273-214_C/B UM-180-1020 90V GEN2
2023-04-18T06:12:44.672-07:00,102249,Final Assembly,5370-273-238,0,Model Value Stream,600,262,0,,,,5370-273-238_CBUM180-1020 90V SM-ST GEN2
2023-04-18T06:52:35.677-07:00,102250,Burnish and Inspection,5370-169-209,0,Model Value Stream,360,94,0,,,,5370-169-209_BK EM-100-20 90V GEN2
2023-04-18T10:58:53.487-07:00,102279,Burnish and Inspection,5370-169-249,0,Model Value Stream,720,633,0,,,,5370-169-249_BK EM-50-20MBFB 90V GEN2
2023-04-18T05:15:42.651-07:00,102236,Burnish and Inspection,5370-170-206,0,Model Value Stream,480,77,0,,,,5370-170-206_BK ASM EM-50-20/ERS-49 24V
